Transaction_ID,Transaction_Date,Transaction_TS,Store_ID,Customer_ID,Payment_Method,Total_Amount,Total_Discount,Line_Count,Batch_ID,Source_File
T00008532,2024-10-02,2024-10-02 08:08:08,S001,,Online,56.34,2.82,1,gen_20251127_091606,transactions_header.csv
T00018689,2024-11-10,2024-11-10 15:06:11,S007,C000991,Online,52.3,2.62,1,gen_20251127_091607,transactions_header.csv
T00004087,11/23/24,2024-11-23 10:20:57,S003,C002723,Cash,39.36,3.94,1,gen_20251127_091606,transactions_header.csv
T00006664,2024-10-08,2024-10-08 03:30:52,S016,,Cash,86.79,13.02,3,gen_20251127_091606,transactions_header.csv
T00016240,2024-04-09,2024-04-09 08:49:09,S011,,Card,77.32,0.0,1,gen_20251127_091607,transactions_header.csv
T00003139,12/27/24,2024-12-27 11:05:34,S022,C001539,Card,86.03,,3,gen_20251127_091606,transactions_header.csv
T00015909,11/08/24,2024-11-08 03:04:58,S012,C001926,Online,31.24,3.12,7,gen_20251127_091607,transactions_header.csv
T00000589,2024-06-02,2024-06-02 03:27:11,S003,C001736,Cash,33.01,0.0,4,gen_20251127_091605,transactions_header.csv
T00003366,09/20/24,2024-09-20 05:24:29,S001,C002198,Card,64.33,,2,gen_20251127_091606,transactions_header.csv
T00002671,09/23/24,2024-09-23 11:03:33,S007,C003104,Online,58.74,0.0,3,gen_20251127_091605,transactions_header.csv
T00005516,03/29/24,2024-03-29 14:12:05,S021,C000348,Card,42.1,6.32,7,gen_20251127_091606,transactions_header.csv
T00011782,04/15/24,2024-04-15 19:53:29,S005,C002876,Card,38.37,5.76,2,gen_20251127_091607,transactions_header.csv
T00015240,08/22/24,2024-08-22 00:18:27,S017,C001001,Online,78.2,3.91,2,gen_20251127_091607,transactions_header.csv
T00008221,07/22/24,2024-07-22 05:49:17,S024,C000463,Cash,0,NA,1,gen_20251127_091606,transactions_header.csv
T00002396,2024-08-09,2024-08-09 04:52:34,S001,C004747,Cash,30.79,0.0,3,gen_20251127_091605,transactions_header.csv
T00016817,2024-09-06,2024-09-06 15:32:20,S025,C004045,Cash,0,0.0,4,gen_20251127_091607,transactions_header.csv
T00015260,2024-06-05,2024-06-05 23:33:21,S003,C000036,Online,55.11,0.0,2,gen_20251127_091607,transactions_header.csv
T00005507,2024-12-01,2024-12-01 17:16:36,S030,C002531,Card,53.34,2.67,2,gen_20251127_091606,transactions_header.csv
T00010095,11/20/24,2024-11-20 21:54:52,S027,C001785,Online,64.9,9.74,1,gen_20251127_091606,transactions_header.csv
T00002171,2024-04-07,2024-04-07 18:49:23,S028,C001046,Card,77.59,11.64,5,gen_20251127_091605,transactions_header.csv
T00000925,2024-03-30,2024-03-30 02:56:59,S008,C000230,Online,49.88,,2,gen_20251127_091605,transactions_header.csv
T00008135,07/17/24,2024-07-17 11:52:15,S026,C004297,Online,85.63,8.56,3,gen_20251127_091606,transactions_header.csv
T00015562,2024-01-01,2024-01-01 18:52:13,S011,C003371,Cash,32.74,0.0,1,gen_20251127_091607,transactions_header.csv
T00009082,2024-03-07,2024-03-07 05:48:18,S025,NA,Card,26.82,1.34,2,gen_20251127_091606,transactions_header.csv
T00012071,2024-01-21,2024-01-21 08:18:32,S019,NA,Card,0,0,2,gen_20251127_091607,transactions_header.csv
T00011515,09/23/24,2024-09-23 09:14:41,S007,C001920,Online,11.24,1.69,1,gen_20251127_091606,transactions_header.csv
T00019624,2024-08-14,2024-08-14 08:59:48,S009,C004485,Card,65.07,3.25,2,gen_20251127_091607,transactions_header.csv
T00011707,2024-12-24,2024-12-24 18:19:31,S013,C000514,cash,95.67,4.78,2,gen_20251127_091607,transactions_header.csv
T00015102,01/30/24,2024-01-30 03:16:08,S012,C003156,Card,-71.92,3.6,2,gen_20251127_091607,transactions_header.csv
T00003125,2024-01-10,2024-01-10 05:53:16,S002,C004757,Cash,101.04,15.16,3,gen_20251127_091606,transactions_header.csv
T00005674,2024-12-20,2024-12-20 22:52:52,S008,C000866,Cash,65.84,,1,gen_20251127_091606,transactions_header.csv
T00014533,2024-05-02,2024-05-02 07:01:12,S019,C000361,Online,29.2,4.38,1,gen_20251127_091607,transactions_header.csv
T00002775,12/13/24,2024-12-13 15:16:09,S020,C000232,Cash,13.51,0.68,1,gen_20251127_091605,transactions_header.csv
T00007621,2024-04-04,2024-04-04 09:12:05,S015,C000600,Cash,148.08,0.0,4,gen_20251127_091606,transactions_header.csv
T00006560,11/03/24,2024-11-03 16:04:33,S001,C000313,Card,39.56,3.96,1,gen_20251127_091606,transactions_header.csv
T00011926,12/06/24,2024-12-06 23:36:27,S021,C001274,Online,91.4,9.14,1,gen_20251127_091607,transactions_header.csv
T00015572,2024-07-09,2024-07-09 12:07:01,S007,C002253,Cash,88.69,13.3,2,gen_20251127_091607,transactions_header.csv
T00009146,2024-01-01,2024-01-01 21:57:31,S003,C002218,Online,68.32,10.25,1,gen_20251127_091606,transactions_header.csv
T00008457,2024-08-10,2024-08-10 23:03:39,S019,C000950,Card,65.12,3.26,6,gen_20251127_091606,transactions_header.csv
T00012721,01/29/24,2024-01-29 19:54:12,S003,C003319,Cash,$20.53,2.05,3,gen_20251127_091607,transactions_header.csv
T00009847,05/27/24,2024-05-27 16:31:31,S007,NA,Card,34.9,1.75,6,gen_20251127_091606,transactions_header.csv
T00017621,2024-07-24,2024-07-24 13:25:09,S008,C000573,Cash,55.13,0.0,2,gen_20251127_091607,transactions_header.csv
T00016105,08/23/24,2024-08-23 13:37:59,S020,C001838,Cash,4.39,0.0,1,gen_20251127_091607,transactions_header.csv
T00019593,2024-01-25,2024-01-25 12:42:32,S001,C000110,Cash,5.64,0.56,1,gen_20251127_091607,transactions_header.csv
T00009628,2024-08-07,2024-08-07 09:21:11,S021,C002890,Card,0,0.0,1,gen_20251127_091606,transactions_header.csv
T00005799,07/13/24,2024-07-13 16:20:02,S005,NA,Online,58.29,5.83,3,gen_20251127_091606,transactions_header.csv
T00019540,11/18/24,2024-11-18 02:28:47,S017,C002018,Online,91.89,9.19,3,gen_20251127_091607,transactions_header.csv
T00005983,07/10/24,2024-07-10 22:32:58,S001,C002770,Online,71.76,3.59,2,gen_20251127_091606,transactions_header.csv
T00012432,2024-06-16,2024-06-16 13:01:05,S006,C001280,Card,81.98,4.1,1,gen_20251127_091607,transactions_header.csv
T00005883,2024-04-09,2024-04-09 02:49:28,S015,C002462,Card,0,,1,gen_20251127_091606,transactions_header.csv
T00009783,2024-03-21,2024-03-21 05:18:32,S016,C003010,Card,86.36,0.0,3,gen_20251127_091606,transactions_header.csv
T00011349,06/01/24,2024-06-01 23:20:27,S027,C000963,Cash,22.59,1.13,2,gen_20251127_091606,transactions_header.csv
T00011449,2024-07-16,2024-07-16 08:35:08,S021,C004674,Card,51.86,5.19,1,gen_20251127_091606,transactions_header.csv
T00018235,05/06/24,2024-05-06 01:12:20,S018,C004915,Cash,97.22,9.72,6,gen_20251127_091607,transactions_header.csv
T00015449,02/05/24,2024-02-05 00:35:50,S020,C003360,cash,21.55,2.16,2,gen_20251127_091607,transactions_header.csv
T00017685,01/31/24,2024-01-31 05:07:06,S011,C004758,Card,$70.37,,1,gen_20251127_091607,transactions_header.csv
T00002182,11/04/24,2024-11-04 09:09:34,S025,C000670,Cash,111.43,16.71,2,gen_20251127_091605,transactions_header.csv
T00012671,06/04/24,2024-06-04 10:57:14,S009,C003390,Card,76.81,7.68,1,gen_20251127_091607,transactions_header.csv
T00003244,07/15/24,2024-07-15 07:38:50,S021,C002803,Online,11.83,0.0,1,gen_20251127_091606,transactions_header.csv
T00001474,09/14/24,2024-09-14 04:23:17,S017,,Card,21.16,1.06,2,gen_20251127_091605,transactions_header.csv
T00017854,2024-09-21,2024-09-21 06:55:29,S030,NA,Online,75.08,11.26,1,gen_20251127_091607,transactions_header.csv
T00006104,2024-08-06,2024-08-06 02:31:24,S002,C000977,Cash,20.45,2.04,2,gen_20251127_091606,transactions_header.csv
T00006749,2024-02-03,2024-02-03 00:32:44,S012,C001851,Cash,34.97,5.25,2,gen_20251127_091606,transactions_header.csv
T00015972,12/27/24,2024-12-27 10:33:56,S025,C004143,cash,23.96,3.59,1,gen_20251127_091607,transactions_header.csv
T00019983,2024-01-11,2024-01-11 16:14:38,S020,C001726,Cash,57.4,8.61,2,gen_20251127_091608,transactions_header.csv
T00011460,2024-08-01,2024-08-01 03:13:44,S019,C000768,Card,61.47,0.0,3,gen_20251127_091606,transactions_header.csv
T00013010,2024-08-12,2024-08-12 08:30:09,S006,C004857,online,59.14,5.91,2,gen_20251127_091607,transactions_header.csv
T00009083,2024-02-25,2024-02-25 02:24:00,S016,C000277,Cash,74.75,NA,1,gen_20251127_091606,transactions_header.csv
T00015271,2024-11-28,2024-11-28 23:35:46,S030,C004687,Online,0,0.0,1,gen_20251127_091607,transactions_header.csv
T00014714,11/19/24,2024-11-19 05:20:31,S027,C002601,Online,62.08,6.21,2,gen_20251127_091607,transactions_header.csv
T00014700,2024-05-04,2024-05-04 11:54:24,S006,C001328,Online,33.02,0.0,8,gen_20251127_091607,transactions_header.csv
T00009402,08/11/24,2024-08-11 22:26:30,S001,C003287,Card,40.06,0.0,1,gen_20251127_091606,transactions_header.csv
T00014908,2024-07-11,2024-07-11 10:48:28,S030,C003927,Cash,96.95,9.7,1,gen_20251127_091607,transactions_header.csv
T00000422,2024-10-17,2024-10-17 00:38:35,S003,C003929,Card,49.5,2.48,1,gen_20251127_091605,transactions_header.csv
T00009964,2024-11-16,2024-11-16 06:14:56,S030,C004856,Online,27.15,2.71,3,gen_20251127_091606,transactions_header.csv
T00009899,2024-07-27,2024-07-27 03:03:00,S003,C002136,Card,32.56,0.0,5,gen_20251127_091606,transactions_header.csv
T00009351,2024-06-12,2024-06-12 02:14:46,S028,C002953,Cash,34.22,0.0,3,gen_20251127_091606,transactions_header.csv
T00002307,06/26/24,2024-06-26 08:14:08,S017,C000436,Cash,48.15,2.41,1,gen_20251127_091605,transactions_header.csv
T00008466,2024-11-07,2024-11-07 07:40:54,S012,C003893,Card,47.88,NA,3,gen_20251127_091606,transactions_header.csv
T00000172,02/06/24,2024-02-06 09:30:12,S002,NA,Online,61.34,0.0,3,gen_20251127_091605,transactions_header.csv
T00003957,03/16/24,2024-03-16 08:54:30,S015,C002374,Card,$55.60,8.34,2,gen_20251127_091606,transactions_header.csv
T00005607,02/27/24,2024-02-27 21:48:11,S014,C000510,Cash,13.14,0.0,1,gen_20251127_091606,transactions_header.csv
T00005812,04/19/24,2024-04-19 02:08:14,S021,C004818,Cash,50.07,0.0,1,gen_20251127_091606,transactions_header.csv
T00018067,2024-04-13,2024-04-13 19:43:03,S024,C001609,Online,74.53,11.18,4,gen_20251127_091607,transactions_header.csv
T00008463,09/09/24,2024-09-09 11:33:04,S029,C004255,Online,73.66,11.05,2,gen_20251127_091606,transactions_header.csv
T00011381,09/27/24,2024-09-27 14:06:55,S019,C000927,Card,71.15,3.56,1,gen_20251127_091606,transactions_header.csv
T00001726,2024-01-18,2024-01-18 18:17:55,S023,C002999,Online,-80.57,12.09,1,gen_20251127_091605,transactions_header.csv
T00008939,02/22/24,2024-02-22 23:40:09,S011,C004074,Cash,42.42,2.12,2,gen_20251127_091606,transactions_header.csv
T00001185,2024-07-12,2024-07-12 18:53:40,S019,C002653,Card,7.29,0.73,2,gen_20251127_091605,transactions_header.csv
T00009757,2024-01-30,2024-01-30 10:50:04,S026,C004440,Card,56.15,2.81,1,gen_20251127_091606,transactions_header.csv
T00009975,2024-07-24,2024-07-24 04:56:19,S030,C003656,Card,24.11,1.21,3,gen_20251127_091606,transactions_header.csv
T00009036,09/17/24,2024-09-17 18:14:02,S006,C001686,Online,61.68,6.17,2,gen_20251127_091606,transactions_header.csv
T00019581,2024-04-11,2024-04-11 20:52:40,S017,C002919,Online,34.9,3.49,1,gen_20251127_091607,transactions_header.csv
T00015179,2024-07-23,2024-07-23 21:32:24,S014,C002841,Cash,54.15,5.42,1,gen_20251127_091607,transactions_header.csv
T00000905,2024-09-09,2024-09-09 07:54:42,S030,C001344,Online,58.43,2.92,2,gen_20251127_091605,transactions_header.csv
T00003495,11/18/24,2024-11-18 06:26:10,S021,C000640,card,51.78,0.0,3,gen_20251127_091606,transactions_header.csv
T00008347,08/18/24,2024-08-18 09:26:28,S008,C000288,Online,27.83,2.78,2,gen_20251127_091606,transactions_header.csv
T00017267,12/28/24,2024-12-28 14:44:57,S029,C004497,Online,49.88,7.48,1,gen_20251127_091607,transactions_header.csv
T00007798,2024-11-18,2024-11-18 10:08:16,S001,,Cash,0,0.0,1,gen_20251127_091606,transactions_header.csv
T00009740,2024-09-14,2024-09-14 10:38:35,S017,C003576,Cash,55.49,8.32,2,gen_20251127_091606,transactions_header.csv
T00007397,09/09/24,2024-09-09 20:19:25,S024,C001332,Cash,16.78,1.68,2,gen_20251127_091606,transactions_header.csv
T00006090,07/22/24,2024-07-22 05:50:53,S013,C000709,Card,6.02,0.3,1,gen_20251127_091606,transactions_header.csv
T00002081,12/22/24,2024-12-22 00:31:53,S005,C004052,cash,49.3,2.46,5,gen_20251127_091605,transactions_header.csv
T00007929,2024-10-12,2024-10-12 04:50:29,S017,C003275,Cash,22.66,3.4,2,gen_20251127_091606,transactions_header.csv
T00013854,2024-04-18,2024-04-18 07:01:01,S020,C001621,card,86.5,0.0,7,gen_20251127_091607,transactions_header.csv
T00017513,12/06/24,2024-12-06 15:55:28,S003,C000470,Online,34.63,,1,gen_20251127_091607,transactions_header.csv
T00007934,12/20/24,2024-12-20 17:09:05,S004,C003797,Online,23.39,3.51,1,gen_20251127_091606,transactions_header.csv
T00016290,06/04/24,2024-06-04 12:15:12,S029,C000027,Online,75.7,11.36,1,gen_20251127_091607,transactions_header.csv
T00012178,2024-07-28,2024-07-28 08:10:20,S024,C000868,Online,$19.81,0.99,1,gen_20251127_091607,transactions_header.csv
T00009317,2024-01-28,2024-01-28 00:35:17,S008,C000931,Online,25.44,2.54,4,gen_20251127_091606,transactions_header.csv
T00016414,03/06/24,2024-03-06 21:13:08,S027,NA,Online,31.49,4.72,2,gen_20251127_091607,transactions_header.csv
T00002646,05/19/24,2024-05-19 20:49:58,S027,C000401,online,44.82,4.48,1,gen_20251127_091605,transactions_header.csv
T00017401,09/25/24,2024-09-25 15:21:26,S004,C004329,Online,39.18,5.88,1,gen_20251127_091607,transactions_header.csv
T00009928,2024-10-23,2024-10-23 06:10:48,S026,C003315,Online,47.19,,2,gen_20251127_091606,transactions_header.csv
T00007212,01/27/24,2024-01-27 19:34:26,S013,C004097,Card,$60.12,3.01,1,gen_20251127_091606,transactions_header.csv
T00004678,2024-08-21,2024-08-21 09:27:55,S030,C000459,Online,55.11,0.0,1,gen_20251127_091606,transactions_header.csv
T00006534,2024-02-12,2024-02-12 17:55:55,S005,NA,Cash,$51.66,2.58,2,gen_20251127_091606,transactions_header.csv
T00012013,01/31/24,2024-01-31 00:48:02,S013,C002854,Online,62.9,9.43,1,gen_20251127_091607,transactions_header.csv
T00005210,02/22/24,2024-02-22 12:50:53,S008,C003444,Online,63.93,3.2,1,gen_20251127_091606,transactions_header.csv
T00002647,03/12/24,2024-03-12 12:21:59,S027,C003374,Online,44.05,6.61,1,gen_20251127_091605,transactions_header.csv
T00010074,11/25/24,2024-11-25 03:46:44,S012,C001966,Card,79.53,3.98,1,gen_20251127_091606,transactions_header.csv
T00017721,12/10/24,2024-12-10 20:58:41,S025,NA,Online,39.69,NA,5,gen_20251127_091607,transactions_header.csv
T00010623,03/09/24,2024-03-09 04:26:18,S004,C004616,Card,70.77,7.08,1,gen_20251127_091606,transactions_header.csv
T00017317,2024-01-23,2024-01-23 11:12:38,S020,C002646,Card,10.19,0.51,2,gen_20251127_091607,transactions_header.csv
T00010428,12/13/24,2024-12-13 18:45:30,S008,C000306,Card,79.19,11.88,2,gen_20251127_091606,transactions_header.csv
T00001479,12/19/24,2024-12-19 02:09:25,S002,C004988,Cash,7.56,0.38,3,gen_20251127_091605,transactions_header.csv
T00012543,10/04/24,2024-10-04 00:33:03,S013,C003091,Cash,6.5,0.0,2,gen_20251127_091607,transactions_header.csv
T00000693,2024-08-04,2024-08-04 21:33:26,S019,C003888,Card,20.57,2.06,2,gen_20251127_091605,transactions_header.csv
T00015470,07/25/24,2024-07-25 02:24:05,S020,C001575,Card,80.21,0.0,3,gen_20251127_091607,transactions_header.csv
T00014116,2024-02-02,2024-02-02 07:57:34,S024,C004098,Cash,48.76,7.31,1,gen_20251127_091607,transactions_header.csv
T00006366,01/28/24,2024-01-28 11:37:44,S025,C001197,Card,66.69,0.0,6,gen_20251127_091606,transactions_header.csv
T00017815,06/23/24,2024-06-23 18:38:02,S011,C001276,Cash,0,0.0,1,gen_20251127_091607,transactions_header.csv
T00002156,2024-12-02,2024-12-02 10:31:23,S004,C001261,Cash,27.93,2.79,2,gen_20251127_091605,transactions_header.csv
T00017301,08/29/24,2024-08-29 07:25:34,S007,C003964,Card,84.66,12.7,2,gen_20251127_091607,transactions_header.csv
T00007371,2024-01-11,2024-01-11 09:00:47,S002,C004956,Card,56.35,2.82,2,gen_20251127_091606,transactions_header.csv
T00001302,03/12/24,2024-03-12 05:05:53,S030,C002675,Online,61.64,6.16,1,gen_20251127_091605,transactions_header.csv
T00007838,12/12/24,2024-12-12 02:55:50,S018,C001898,Online,28.65,,2,gen_20251127_091606,transactions_header.csv
T00003716,05/10/24,2024-05-10 18:49:01,S026,C004762,Cash,50.08,,1,gen_20251127_091606,transactions_header.csv
T00008112,2024-04-19,2024-04-19 00:36:53,S017,C004326,Card,52.96,0.0,8,gen_20251127_091606,transactions_header.csv
T00019881,2024-07-25,2024-07-25 10:24:43,S001,C001840,Card,$6.31,0.95,1,gen_20251127_091607,transactions_header.csv
T00005038,2024-03-11,2024-03-11 19:31:46,S029,,Online,68.31,10.25,1,gen_20251127_091606,transactions_header.csv
T00004400,2024-11-20,2024-11-20 19:36:05,S006,C001736,Online,24.5,0.0,1,gen_20251127_091606,transactions_header.csv
T00003623,01/23/24,2024-01-23 23:58:14,S029,C000644,Cash,30.46,1.52,6,gen_20251127_091606,transactions_header.csv
T00013841,2024-11-01,2024-11-01 23:19:07,S003,C000058,Card,70.34,7.03,2,gen_20251127_091607,transactions_header.csv
T00004517,03/20/24,2024-03-20 08:57:21,S001,C003117,Card,41.21,2.06,1,gen_20251127_091606,transactions_header.csv
T00014596,12/30/24,2024-12-30 16:14:05,S011,C001357,Online,42.05,6.31,4,gen_20251127_091607,transactions_header.csv
T00011295,05/09/24,2024-05-09 14:15:47,S020,C004641,Cash,33.03,3.3,2,gen_20251127_091606,transactions_header.csv
T00007355,02/01/24,2024-02-01 15:11:16,S002,C004643,Online,80.54,0.0,1,gen_20251127_091606,transactions_header.csv
T00008751,2024-07-01,2024-07-01 07:29:49,S003,C004678,Online,41.87,4.19,2,gen_20251127_091606,transactions_header.csv
T00015436,01/09/24,2024-01-09 04:44:01,S027,C002546,Cash,69.48,6.95,1,gen_20251127_091607,transactions_header.csv
T00010768,2024-07-23,2024-07-23 01:24:33,S003,C000259,Card,94.87,14.23,5,gen_20251127_091606,transactions_header.csv
T00001437,2024-01-18,2024-01-18 04:52:10,S002,C001101,Card,79.16,3.96,2,gen_20251127_091605,transactions_header.csv
T00000508,2024-09-23,2024-09-23 03:24:36,S003,C004265,Cash,19.05,2.86,5,gen_20251127_091605,transactions_header.csv
T00005276,2024-01-31,2024-01-31 05:50:36,S004,C003116,Cash,37.66,1.88,1,gen_20251127_091606,transactions_header.csv
T00012665,08/13/24,2024-08-13 00:25:37,S030,C000785,Cash,85.44,0.0,2,gen_20251127_091607,transactions_header.csv
T00010062,2024-02-23,2024-02-23 03:01:06,S020,,Card,44.04,4.4,5,gen_20251127_091606,transactions_header.csv
T00005664,2024-04-14,2024-04-14 08:32:33,S025,,Cash,55.72,8.36,6,gen_20251127_091606,transactions_header.csv
T00005403,2024-10-23,2024-10-23 02:28:38,S023,NA,Cash,62.93,6.29,2,gen_20251127_091606,transactions_header.csv
T00005931,2024-12-21,2024-12-21 14:11:35,S010,,Online,63.03,6.3,4,gen_20251127_091606,transactions_header.csv
T00019280,2024-07-19,2024-07-19 13:47:38,S009,C003395,Card,37.94,5.69,2,gen_20251127_091607,transactions_header.csv
T00008948,02/28/24,2024-02-28 21:20:21,S026,C004998,Online,88.84,4.44,1,gen_20251127_091606,transactions_header.csv
T00019990,03/16/24,2024-03-16 08:19:33,S008,C002137,Cash,6.87,NA,1,gen_20251127_091608,transactions_header.csv
T00002340,10/12/24,2024-10-12 19:51:25,S009,,Card,49.35,NA,2,gen_20251127_091605,transactions_header.csv
T00012243,2024-12-12,2024-12-12 21:01:58,S030,C001745,Online,59.39,5.94,4,gen_20251127_091607,transactions_header.csv
T00016425,2024-09-23,2024-09-23 08:50:08,S005,,Cash,0,0.0,1,gen_20251127_091607,transactions_header.csv
T00012029,2024-06-27,2024-06-27 22:35:12,S004,C001267,Card,55.39,0.0,4,gen_20251127_091607,transactions_header.csv
T00004387,2024-09-19,2024-09-19 20:31:17,S023,C000928,Cash,60.6,6.06,2,gen_20251127_091606,transactions_header.csv
T00014525,2024-11-11,2024-11-11 20:55:19,S012,C001790,online,25.71,3.86,1,gen_20251127_091607,transactions_header.csv
T00012745,01/25/24,2024-01-25 10:28:08,S026,C003215,Cash,36.11,1.81,5,gen_20251127_091607,transactions_header.csv
T00017871,2024-08-07,2024-08-07 19:56:56,S016,C002290,Online,69.06,0.0,1,gen_20251127_091607,transactions_header.csv
T00014814,07/24/24,2024-07-24 13:44:00,S025,C000216,Online,8.42,1.26,2,gen_20251127_091607,transactions_header.csv
T00010311,2024-09-18,2024-09-18 06:25:09,S006,C000705,Online,$42.45,4.25,2,gen_20251127_091606,transactions_header.csv
T00007681,04/05/24,2024-04-05 18:16:41,S015,C001856,online,39.05,,1,gen_20251127_091606,transactions_header.csv
T00017778,05/31/24,2024-05-31 10:41:58,S025,C001917,Cash,37.51,5.63,2,gen_20251127_091607,transactions_header.csv
T00017608,08/26/24,2024-08-26 11:48:28,S012,C001884,Card,71.39,7.14,2,gen_20251127_091607,transactions_header.csv
